Image Path,Image Class
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/16/6.jpg,16
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/16/2.jpg,16
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/16/3.jpg,16
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/16/1.jpg,16
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/16/0.jpg,16
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/42/8.jpg,42
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/42/9.jpg,42
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/42/4.jpg,42
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/42/5.jpg,42
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/42/7.jpg,42
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/42/6.jpg,42
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/42/2.jpg,42
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/42/3.jpg,42
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/42/1.jpg,42
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/42/0.jpg,42
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/89/8.jpg,89
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/89/9.jpg,89
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/89/4.jpg,89
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/89/5.jpg,89
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/89/7.jpg,89
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/89/6.jpg,89
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/89/2.jpg,89
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/89/3.jpg,89
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/89/1.jpg,89
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/89/0.jpg,89
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/45/8.jpg,45
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/45/9.jpg,45
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/45/4.jpg,45
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/45/5.jpg,45
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/45/7.jpg,45
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/45/6.jpg,45
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/45/2.jpg,45
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/45/3.jpg,45
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/45/1.jpg,45
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/45/0.jpg,45
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/73/8.jpg,73
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/73/9.jpg,73
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/73/4.jpg,73
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/73/5.jpg,73
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/73/7.jpg,73
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/73/6.jpg,73
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/73/2.jpg,73
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/73/3.jpg,73
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/73/1.jpg,73
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/73/0.jpg,73
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/87/8.jpg,87
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/87/9.jpg,87
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/87/4.jpg,87
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/87/5.jpg,87
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/87/7.jpg,87
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/87/6.jpg,87
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/87/2.jpg,87
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/87/3.jpg,87
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/87/1.jpg,87
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/87/0.jpg,87
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/80/8.jpg,80
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/80/9.jpg,80
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/80/4.jpg,80
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/80/5.jpg,80
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/80/7.jpg,80
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/80/6.jpg,80
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/80/2.jpg,80
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/80/3.jpg,80
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/80/1.jpg,80
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/80/0.jpg,80
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/74/8.jpg,74
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/74/9.jpg,74
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/74/4.jpg,74
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/74/5.jpg,74
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/74/7.jpg,74
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/74/6.jpg,74
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/74/2.jpg,74
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/74/3.jpg,74
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/74/1.jpg,74
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/74/0.jpg,74
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/6/8.jpg,6
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/6/9.jpg,6
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/6/4.jpg,6
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/6/5.jpg,6
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/6/7.jpg,6
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/6/6.jpg,6
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/6/2.jpg,6
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/6/3.jpg,6
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/6/1.jpg,6
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/6/0.jpg,6
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/28/8.jpg,28
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/28/9.jpg,28
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/28/4.jpg,28
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/28/5.jpg,28
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/28/7.jpg,28
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/28/6.jpg,28
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/28/2.jpg,28
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/28/3.jpg,28
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/28/1.jpg,28
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/28/0.jpg,28
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/17/8.jpg,17
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/17/9.jpg,17
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/17/4.jpg,17
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/17/5.jpg,17
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/17/7.jpg,17
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/17/6.jpg,17
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/17/2.jpg,17
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/17/3.jpg,17
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/17/1.jpg,17
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/17/0.jpg,17
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/1/8.jpg,1
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/1/9.jpg,1
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/1/4.jpg,1
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/1/5.jpg,1
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/1/7.jpg,1
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/1/6.jpg,1
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/1/2.jpg,1
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/1/3.jpg,1
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/1/1.jpg,1
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/1/0.jpg,1
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/10/8.jpg,10
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/10/9.jpg,10
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/10/4.jpg,10
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/10/5.jpg,10
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/10/7.jpg,10
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/10/6.jpg,10
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/10/2.jpg,10
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/10/3.jpg,10
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/10/1.jpg,10
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/10/0.jpg,10
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/19/8.jpg,19
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/19/9.jpg,19
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/19/4.jpg,19
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/19/5.jpg,19
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/19/7.jpg,19
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/19/6.jpg,19
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/19/2.jpg,19
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/19/3.jpg,19
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/19/1.jpg,19
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/19/0.jpg,19
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/26/8.jpg,26
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/26/9.jpg,26
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/26/4.jpg,26
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/26/5.jpg,26
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/26/7.jpg,26
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/26/6.jpg,26
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/26/2.jpg,26
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/26/3.jpg,26
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/26/1.jpg,26
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/26/0.jpg,26
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/8/8.jpg,8
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/8/9.jpg,8
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/8/4.jpg,8
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/8/5.jpg,8
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/8/7.jpg,8
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/8/6.jpg,8
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/8/2.jpg,8
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/8/3.jpg,8
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/8/1.jpg,8
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/8/0.jpg,8
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/21/8.jpg,21
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/21/9.jpg,21
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/21/4.jpg,21
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/21/5.jpg,21
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/21/7.jpg,21
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/21/6.jpg,21
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/21/2.jpg,21
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/21/3.jpg,21
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/21/1.jpg,21
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/21/0.jpg,21
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/75/8.jpg,75
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/75/9.jpg,75
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/75/4.jpg,75
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/75/5.jpg,75
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/75/7.jpg,75
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/75/6.jpg,75
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/75/2.jpg,75
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/75/3.jpg,75
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/75/1.jpg,75
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/75/0.jpg,75
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/81/8.jpg,81
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/81/9.jpg,81
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/81/4.jpg,81
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/81/5.jpg,81
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/81/7.jpg,81
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/81/6.jpg,81
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/81/2.jpg,81
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/81/3.jpg,81
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/81/1.jpg,81
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/81/0.jpg,81
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/86/8.jpg,86
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/86/9.jpg,86
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/86/4.jpg,86
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/86/5.jpg,86
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/86/7.jpg,86
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/86/6.jpg,86
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/86/2.jpg,86
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/86/3.jpg,86
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/86/1.jpg,86
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/86/0.jpg,86
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/72/8.jpg,72
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/72/9.jpg,72
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/72/4.jpg,72
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/72/5.jpg,72
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/72/7.jpg,72
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/72/6.jpg,72
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/72/2.jpg,72
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/72/3.jpg,72
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/72/1.jpg,72
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/72/0.jpg,72
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/44/8.jpg,44
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/44/9.jpg,44
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/44/4.jpg,44
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/44/5.jpg,44
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/44/7.jpg,44
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/44/6.jpg,44
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/44/2.jpg,44
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/44/3.jpg,44
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/44/1.jpg,44
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/44/0.jpg,44
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/43/8.jpg,43
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/43/9.jpg,43
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/43/4.jpg,43
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/43/5.jpg,43
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/43/7.jpg,43
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/43/6.jpg,43
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/43/2.jpg,43
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/43/3.jpg,43
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/43/1.jpg,43
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/43/0.jpg,43
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/88/8.jpg,88
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/88/9.jpg,88
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/88/4.jpg,88
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/88/5.jpg,88
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/88/7.jpg,88
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/88/6.jpg,88
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/88/2.jpg,88
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/88/3.jpg,88
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/88/1.jpg,88
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/88/0.jpg,88
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/38/8.jpg,38
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/38/9.jpg,38
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/38/4.jpg,38
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/38/5.jpg,38
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/38/7.jpg,38
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/38/6.jpg,38
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/38/2.jpg,38
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/38/3.jpg,38
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/38/1.jpg,38
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/38/0.jpg,38
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/36/8.jpg,36
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/36/9.jpg,36
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/36/4.jpg,36
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/36/5.jpg,36
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/36/7.jpg,36
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/36/6.jpg,36
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/36/2.jpg,36
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/36/3.jpg,36
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/36/1.jpg,36
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/36/0.jpg,36
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/31/8.jpg,31
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/31/9.jpg,31
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/31/4.jpg,31
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/31/5.jpg,31
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/31/7.jpg,31
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/31/6.jpg,31
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/31/2.jpg,31
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/31/3.jpg,31
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/31/1.jpg,31
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/31/0.jpg,31
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/91/8.jpg,91
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/91/9.jpg,91
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/91/4.jpg,91
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/91/5.jpg,91
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/91/7.jpg,91
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/91/6.jpg,91
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/91/2.jpg,91
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/91/3.jpg,91
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/91/1.jpg,91
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/91/0.jpg,91
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/65/8.jpg,65
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/65/9.jpg,65
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/65/4.jpg,65
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/65/5.jpg,65
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/65/7.jpg,65
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/65/6.jpg,65
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/65/2.jpg,65
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/65/3.jpg,65
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/65/1.jpg,65
/Users/thomas/Documents/GitHub/CSE_144_Final_Project/Final_Project/train/train/65/0.jpg,65
